City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Apex,NC,"apex,NC",37,01520,Apex town,58066.0,121313.0,371200.0,15091.0,14325.0,8265.0,1395.0,0.02402438604346778,0.3890400578651879
Margate,FL,"margate,FL",12,43125,Margate city,58331.0,52881.0,230900.0,18643.0,7332.0,2767.0,1325.0,0.022715194322058596,0.17313263959129793
Orland Park,IL,"orland park,IL",,,,,,,,,,,,
Springfield,OH,"springfield,OH",39,74118,Springfield city,58992.0,42131.0,86900.0,12302.0,3668.0,1454.0,2563.0,0.043446569026308654,0.08682533224844047
Carson City,NV,"carson city,NV",32,09700,Carson City,57957.0,62217.0,327300.0,13871.0,6442.0,2189.0,1312.0,0.022637472609003225,0.1489207515916973
Shoreline,WA,"shoreline,WA",53,63960,Shoreline city,58213.0,95623.0,627500.0,15104.0,14044.0,6225.0,1259.0,0.021627471526978508,0.3481868311201965
Blue Springs,MO,"blue springs,MO",29,06652,Blue Springs city,58265.0,78516.0,189100.0,14839.0,8382.0,3173.0,1192.0,0.02045825109413885,0.19831802969192483
Jackson,NJ,"jackson,NJ",,,,,,,,,,,,
Parker,CO,"parker,CO",08,57630,Parker town,57311.0,120075.0,475400.0,15034.0,12388.0,5440.0,1083.0,0.018896895883861738,0.3110746628046972
Midwest City,OK,"midwest city,OK",40,48350,Midwest City city,58146.0,52196.0,122600.0,13622.0,6846.0,2348.0,1865.0,0.03207443332301448,0.1581192171430537
Terre Haute,IN,"terre haute,IN",18,75428,Terre Haute city,58450.0,38750.0,87500.0,12339.0,5043.0,2162.0,2123.0,0.03632164242942686,0.123267750213858
Oak Lawn,IL,"oak lawn,IL",,,,,,,,,,,,
Bowie,MD,"bowie,MD",24,08775,Bowie city,58113.0,127029.0,362800.0,17810.0,10297.0,7732.0,1650.0,0.028392958546280524,0.31024039371569184
Royal Oak,MI,"royal oak,MI",26,70040,Royal Oak city,58368.0,87316.0,249900.0,19061.0,16205.0,7404.0,1124.0,0.019257127192982455,0.40448533442982454
Maricopa,AZ,"maricopa,AZ",04,44410,Maricopa city,57075.0,82388.0,235000.0,15181.0,5727.0,2399.0,1006.0,0.01762593079281647,0.14237406920718354
Lancaster,PA,"lancaster,PA",42,41216,Lancaster city,58034.0,54145.0,145300.0,9907.0,6067.0,2487.0,2213.0,0.03813281869249061,0.14739635386152944
Hanford,CA,"hanford,CA",06,31960,Hanford city,57359.0,68316.0,249800.0,11138.0,4260.0,1517.0,2098.0,0.03657664882581635,0.10071653968862776
Decatur,AL,"decatur,AL",01,20104,Decatur city,57303.0,52539.0,147600.0,15363.0,6392.0,2112.0,1564.0,0.02729350993839764,0.1484040975167094
Kettering,OH,"kettering,OH",39,40040,Kettering city,57503.0,65054.0,149900.0,16570.0,9518.0,5024.0,1158.0,0.020138079752360746,0.2528911535050345
Coconut Creek,FL,"coconut creek,FL",12,13275,Coconut Creek city,57553.0,68024.0,216900.0,15423.0,10340.0,3220.0,1461.0,0.025385297030563133,0.2356089169982451
Bartlett,TN,"bartlett,TN",47,03440,Bartlett city,57639.0,85171.0,212700.0,17247.0,8801.0,4512.0,1258.0,0.0218255000954215,0.2309720848730894
St Peters,MO,"st peters,MO",,,,,,,,,,,,
Wylie,TX,"wylie,TX",48,80356,Wylie city,55426.0,98994.0,267800.0,13110.0,9056.0,3056.0,1540.0,0.027784794139934326,0.21852560170317178
Weymouth,MA,"weymouth,MA",,,,,,,,,,,,
Lenexa,KS,"lenexa,KS",20,39350,Lenexa city,56755.0,96477.0,299400.0,14110.0,13780.0,6314.0,832.0,0.014659501365518456,0.3540481014888556
Burlington,NC,"burlington,NC",37,09060,Burlington city,56563.0,47158.0,145000.0,12867.0,7822.0,1829.0,1717.0,0.030355532768771103,0.17062390608701802
Berwyn,IL,"berwyn,IL",17,05573,Berwyn city,56960.0,64965.0,244500.0,11407.0,5924.0,2150.0,1594.0,0.02798455056179775,0.14174859550561797
Lake Havasu City,AZ,"lake havasu city,AZ",04,39370,Lake Havasu City city,56510.0,59817.0,297200.0,19569.0,4592.0,2201.0,1183.0,0.020934347903026014,0.1202088125995399
Fountain Valley,CA,"fountain valley,CA",06,25380,Fountain Valley city,57139.0,92765.0,816900.0,12753.0,11983.0,3422.0,1595.0,0.027914384220934913,0.269605698384641
Highland,CA,"highland,CA",06,33588,Highland city,56733.0,69225.0,356700.0,11087.0,4027.0,2521.0,1648.0,0.029048349285248444,0.1154178344173585
Madison,AL,"madison,AL",01,45784,Madison city,55551.0,105335.0,279800.0,15811.0,13057.0,8289.0,905.0,0.016291335889542943,0.38425950927976094
Mount Prospect,IL,"mount prospect,IL",,,,,,,,,,,,
Arcadia,CA,"arcadia,CA",06,02462,Arcadia city,56697.0,99588.0,1152200.0,11439.0,14106.0,5405.0,1498.0,0.026421151030918744,0.34412755524983685
Albany,OR,"albany,OR",41,01000,Albany city,55776.0,65587.0,271100.0,12734.0,6847.0,2174.0,2087.0,0.037417527251864605,0.16173623063683304
Apple Valley,MN,"apple valley,MN",27,01900,Apple Valley city,55237.0,91936.0,291400.0,16013.0,11662.0,3809.0,1334.0,0.02415047884570125,0.28008400166555025
Pocatello,ID,"pocatello,ID",16,64090,Pocatello city,55865.0,51293.0,165900.0,13491.0,7079.0,2391.0,1605.0,0.028729974044571737,0.16951579701065067
National City,CA,"national city,CA",06,50398,National City city,56846.0,51735.0,452100.0,5713.0,4354.0,1022.0,2296.0,0.040389825141610665,0.09457129789255181
Parsippany-Troy Hills,NJ,"parsippany-troy hills,NJ",,,,,,,,,,,,
DeSoto,TX,"desoto,TX",48,20092,DeSoto city,55761.0,79570.0,215100.0,13537.0,6475.0,3484.0,2315.0,0.04151647208622514,0.17860153153637848
Port Arthur,TX,"port arthur,TX",48,58820,Port Arthur city,55757.0,42933.0,80200.0,11646.0,2636.0,983.0,1895.0,0.033986763993758634,0.06490664849256596
Tinley Park,IL,"tinley park,IL",,,,,,,,,,,,
Bradenton,FL,"bradenton,FL",12,07950,Bradenton city,54918.0,50084.0,211200.0,12997.0,7054.0,2522.0,1485.0,0.02704031465093412,0.17436905932481153
Ypsilanti,MI,"ypsilanti,MI",26,89140,Ypsilanti city,20448.0,40256.0,167100.0,2843.0,2138.0,1789.0,995.0,0.04866001564945227,0.1920481220657277
Smyrna,GA,"smyrna,GA",13,71492,Smyrna city,55460.0,83029.0,328600.0,13915.0,13569.0,6516.0,1350.0,0.02434186801298233,0.36215290299314823
Olympia,WA,"olympia,WA",53,51300,Olympia city,54579.0,67975.0,355100.0,11727.0,10589.0,5619.0,1825.0,0.033437769105333554,0.29696403378588837
West Haven,CT,"west haven,CT",09,82800,West Haven city,55518.0,66868.0,210900.0,10251.0,5523.0,3326.0,2643.0,0.047606181778882525,0.15938974746928924
Chicopee,MA,"chicopee,MA",25,13660,Chicopee city,55636.0,56509.0,198000.0,13731.0,5591.0,2618.0,1819.0,0.03269465813502049,0.14754834998921562
Kingsport,TN,"kingsport,TN",47,39560,Kingsport city,55019.0,43025.0,155700.0,15146.0,7013.0,2773.0,1433.0,0.02604554790163398,0.1778658281684509
Perth Amboy,NJ,"perth amboy,NJ",34,58200,Perth Amboy city,55046.0,53750.0,282600.0,5918.0,3673.0,953.0,2700.0,0.04904988555026705,0.08403880390945755
Valdosta,GA,"valdosta,GA",13,78800,Valdosta city,55417.0,35188.0,136100.0,8230.0,5117.0,2290.0,1368.0,0.024685565801107964,0.1336593464099464
New Brunswick,NJ,"new brunswick,NJ",34,51210,New Brunswick city,55671.0,49338.0,265700.0,3059.0,3628.0,1796.0,1611.0,0.028937867112140973,0.0974295414129439
Brookhaven,GA,"brookhaven,GA",13,10944,Brookhaven city,54902.0,105464.0,548600.0,12661.0,15493.0,7766.0,1092.0,0.01988998579286729,0.4236457688244508
Herriman,UT,"herriman,UT",49,34970,Herriman city,52860.0,109154.0,435900.0,12592.0,8333.0,2551.0,975.0,0.01844494892167991,0.20590238365493757
Diamond Bar,CA,"diamond bar,CA",06,19192,Diamond Bar city,55339.0,100776.0,702600.0,13882.0,14066.0,5362.0,1467.0,0.02650933338152117,0.35107248052910245
Huntington Park,CA,"huntington park,CA",06,36056,Huntington Park city,55439.0,51065.0,452300.0,3726.0,2159.0,442.0,2843.0,0.05128158877324627,0.04691643067154891
Apopka,FL,"apopka,FL",12,01700,Apopka city,54110.0,75736.0,267800.0,13226.0,7930.0,2705.0,1270.0,0.02347070781740898,0.19654407688042877
Sarasota,FL,"sarasota,FL",12,64175,Sarasota city,53786.0,62615.0,321100.0,13555.0,8962.0,4287.0,789.0,0.014669244784888262,0.2463280407540996
Wayne,NJ,"wayne,NJ",,,,,,,,,,,,
Anderson,IN,"anderson,IN",18,01468,Anderson city,54459.0,40632.0,84600.0,12991.0,3803.0,1827.0,1872.0,0.03437448355643695,0.10338052479847225
Southaven,MS,"southaven,MS",28,69280,Southaven city,54141.0,67157.0,169800.0,14628.0,5736.0,2375.0,1226.0,0.022644576199183614,0.14981252655104266
Coeur dAlene,ID,"coeur dalene,ID",,,,,,,,,,,,
Plainfield,NJ,"plainfield,NJ",34,59190,Plainfield city,54183.0,63750.0,287300.0,6936.0,4873.0,1629.0,2906.0,0.053633058339331525,0.12000073823893102
Oak Park,IL,"oak park,IL",,,,,,,,,,,,
Yucaipa,CA,"yucaipa,CA",06,87042,Yucaipa city,54312.0,75456.0,364600.0,12666.0,5144.0,2928.0,1825.0,0.033602150537634407,0.14862277213138902
Tigard,OR,"tigard,OR",41,73650,Tigard city,54750.0,93532.0,456500.0,13851.0,11826.0,4828.0,1547.0,0.028255707762557078,0.30418264840182646
Peabody,MA,"peabody,MA",25,52490,Peabody city,54200.0,83570.0,441100.0,14958.0,9351.0,3780.0,1290.0,0.023800738007380074,0.24226937269372695
Rocky Mount,NC,"rocky mount,NC",37,57500,Rocky Mount city,54375.0,46396.0,114400.0,11087.0,5636.0,2194.0,2447.0,0.04500229885057471,0.144
Pensacola,FL,"pensacola,FL",12,55925,Pensacola city,53845.0,59119.0,220000.0,14967.0,8468.0,3985.0,1539.0,0.028582041043736652,0.23127495589191197
Kentwood,MI,"kentwood,MI",26,42820,Kentwood city,53884.0,60505.0,186000.0,12711.0,8718.0,3606.0,1176.0,0.02182466038156039,0.22871353277410733
Bentonville,AR,"bentonville,AR",05,05320,Bentonville city,52565.0,89653.0,281800.0,9968.0,10156.0,5516.0,895.0,0.017026538571292684,0.2981451536193285
Manhattan,KS,"manhattan,KS",20,44250,Manhattan city,54794.0,52747.0,222300.0,8685.0,7627.0,4087.0,1456.0,0.026572252436398144,0.21378253093404387
Georgetown,MI,"georgetown,MI",,,,,,,,,,,,
Wheaton,IL,"wheaton,IL",17,81048,Wheaton city,53762.0,108737.0,381800.0,14573.0,13073.0,7007.0,1160.0,0.02157657825229716,0.3734980097466612
Elkhart,IN,"elkhart,IN",18,20728,Elkhart city,53838.0,43868.0,100700.0,11309.0,3585.0,1200.0,1578.0,0.02931015268026301,0.08887774434414354
West Sacramento,CA,"west sacramento,CA",06,84816,West Sacramento city,53589.0,77393.0,390300.0,10721.0,6371.0,2514.0,1600.0,0.02985687361212189,0.16579895127731437
Colton,CA,"colton,CA",06,14890,Colton city,53894.0,60874.0,325800.0,8496.0,3794.0,1801.0,1872.0,0.034734849890525846,0.10381489590677997
San Jacinto,CA,"san jacinto,CA",06,67112,San Jacinto city,53299.0,62144.0,291100.0,9847.0,2773.0,1030.0,2058.0,0.038612356704628606,0.07135218296778552
Minnetonka,MN,"minnetonka,MN",27,43252,Minnetonka city,53809.0,106023.0,373000.0,16711.0,15524.0,6566.0,747.0,0.013882436023713505,0.4105261201657715
Paramount,CA,"paramount,CA",06,55618,Paramount city,53904.0,60456.0,412300.0,5980.0,2569.0,996.0,1333.0,0.024729148115167705,0.06613609379637875
Galveston,TX,"galveston,TX",48,28068,Galveston city,53092.0,52899.0,215800.0,10765.0,7258.0,2108.0,1882.0,0.03544790175544338,0.17641075868304076
Casa Grande,AZ,"casa grande,AZ",04,10530,Casa Grande city,53488.0,59175.0,177700.0,12921.0,4036.0,2113.0,1682.0,0.03144630571343105,0.11496036494166915
Bonita Springs,FL,"bonita springs,FL",12,07525,Bonita Springs city,53017.0,78347.0,353800.0,17921.0,9958.0,4939.0,713.0,0.013448516513571119,0.28098534432351885
Howell,NJ,"howell,NJ",,,,,,,,,,,,
Lacey,WA,"lacey,WA",53,36745,Lacey city,52572.0,75059.0,310600.0,12034.0,7923.0,3234.0,1377.0,0.026192650079890436,0.21222323670394888
Edina,MN,"edina,MN",27,18188,Edina city,53059.0,115047.0,537400.0,15962.0,15266.0,7201.0,992.0,0.0186961684162913,0.42343429012985545
Bozeman,MT,"bozeman,MT",30,08950,Bozeman city,51574.0,67354.0,466400.0,9352.0,11300.0,4727.0,941.0,0.018245627641835033,0.310757358358863
Novato,CA,"novato,CA",06,52582,Novato city,53214.0,107975.0,839700.0,14126.0,11688.0,4160.0,1496.0,0.02811290261961138,0.29781636411470663
Grand Island,NE,"grand island,NE",31,19595,Grand Island city,52755.0,58162.0,157400.0,11875.0,4614.0,1828.0,975.0,0.018481660506113166,0.12211164818500617
Kannapolis,NC,"kannapolis,NC",37,35200,Kannapolis city,52173.0,58084.0,168800.0,11411.0,5696.0,2437.0,2023.0,0.03877484522645813,0.15588522799148985
Bloomfield,NJ,"bloomfield,NJ",,,,,,,,,,,,
Pinellas Park,FL,"pinellas park,FL",12,56975,Pinellas Park city,53130.0,54111.0,181100.0,14647.0,6536.0,2047.0,1455.0,0.027385657820440428,0.16154714850367025
Smyrna,TN,"smyrna,TN",47,69420,Smyrna town,52401.0,70879.0,239100.0,10565.0,6530.0,1816.0,1572.0,0.02999942749184176,0.15927176962271714
Methuen,MA,"methuen,MA",25,40675,Methuen city,,,,,,,,,
Beaumont,CA,"beaumont,CA",06,04758,Beaumont city,52081.0,92797.0,356700.0,12404.0,5457.0,2240.0,1585.0,0.03043336341468098,0.14778902094813848
West New York,NJ,"west new york,NJ",34,79610,West New York town,52485.0,65913.0,363800.0,4522.0,7608.0,4144.0,2082.0,0.039668476707630754,0.22391159378870154
Logan,UT,"logan,UT",49,45860,Logan city,52420.0,46761.0,238400.0,6764.0,5572.0,2103.0,876.0,0.01671117893933613,0.14641358260206028
Normal,IL,"normal,IL",17,53234,Normal town,53446.0,58564.0,172400.0,10984.0,9048.0,3454.0,1018.0,0.019047262657635743,0.2339183474909254
Battle Creek,MI,"battle creek,MI",26,05920,Battle Creek city,52434.0,45288.0,97600.0,13246.0,4642.0,2277.0,1995.0,0.03804783155967502,0.13195636419117365
La Crosse,WI,"la crosse,WI",55,40775,La Crosse city,52505.0,47067.0,161200.0,10136.0,6260.0,2683.0,857.0,0.016322255023331112,0.17032663555851824
Elyria,OH,"elyria,OH",39,25256,Elyria city,52853.0,46034.0,112200.0,13623.0,3579.0,1614.0,1497.0,0.02832384159839555,0.09825364690746032
Watsonville,CA,"watsonville,CA",06,83668,Watsonville city,52966.0,67007.0,542900.0,6419.0,2121.0,927.0,2034.0,0.03840199373182796,0.05754635048899294
Glendora,CA,"glendora,CA",06,30014,Glendora city,52458.0,103159.0,662400.0,11669.0,9002.0,3992.0,1577.0,0.030062144954058484,0.24770292424415724
Florissant,MO,"florissant,MO",29,24778,Florissant city,52382.0,58516.0,107700.0,13527.0,5141.0,2255.0,2187.0,0.04175098316215494,0.14119353976556834
Hoffman Estates,IL,"hoffman estates,IL",,,,,,,,,,,,
Stratford,CT,"stratford,CT",,,,,,,,,,,,
Aliso Viejo,CA,"aliso viejo,CA",06,00947,Aliso Viejo city,51943.0,122320.0,685700.0,10813.0,12121.0,5599.0,1217.0,0.02342952852164873,0.3411431761738829
Burien,WA,"burien,WA",53,08850,Burien city,51646.0,79797.0,459800.0,10831.0,7531.0,2319.0,1659.0,0.03212252642992681,0.19072144987027068
Marana,AZ,"marana,AZ",04,44270,Marana town,50834.0,94983.0,291900.0,15829.0,9803.0,4718.0,992.0,0.019514498170515798,0.28565527009481845
Texas City,TX,"texas city,TX",48,72392,Texas City city,52097.0,56906.0,142600.0,10454.0,4140.0,1373.0,1867.0,0.035836996372151944,0.10582183235119105
Placentia,CA,"placentia,CA",06,57526,Placentia city,51951.0,103041.0,697900.0,10374.0,8955.0,3706.0,1357.0,0.026120767646436064,0.24371041943369715
Harrisonburg,VA,"harrisonburg,VA",51,35624,Harrisonburg city,52062.0,51055.0,231300.0,6753.0,5230.0,2700.0,1402.0,0.026929430294648688,0.15231838961238522
Twin Falls,ID,"twin falls,ID",16,82810,Twin Falls city,51223.0,53936.0,192900.0,12774.0,4734.0,1992.0,1036.0,0.020225289420768015,0.1313082013939051
Joplin,MO,"joplin,MO",29,37592,Joplin city,51539.0,46849.0,129100.0,12369.0,6083.0,1749.0,1216.0,0.02359378334853218,0.15196259143561186
Dunwoody,GA,"dunwoody,GA",13,24768,Dunwoody city,51103.0,97868.0,468000.0,11431.0,13433.0,8589.0,587.0,0.011486605483044048,0.4309336046807428
Cathedral City,CA,"cathedral city,CA",06,12048,Cathedral City city,51836.0,56671.0,325200.0,11772.0,5396.0,2012.0,1597.0,0.030808704375337604,0.1429122617485917
Delano,CA,"delano,CA",06,18394,Delano city,52206.0,48344.0,212700.0,6606.0,1790.0,388.0,2287.0,0.043807225223154424,0.041719342604298354
Troy,NY,"troy,NY",36,75484,Troy city,50717.0,50304.0,155000.0,7209.0,5699.0,3081.0,2228.0,0.043930043180787505,0.17311749511997948
Collierville,TN,"collierville,TN",47,16420,Collierville town,50669.0,119461.0,352200.0,14076.0,11396.0,6916.0,771.0,0.015216404507687145,0.36140440900747994
Enid,OK,"enid,OK",40,23950,Enid city,51129.0,57772.0,123500.0,11752.0,5349.0,1923.0,934.0,0.018267519411684172,0.1422284809012498
Covina,CA,"covina,CA",06,16742,Covina city,51061.0,81570.0,575500.0,9445.0,6330.0,2158.0,1932.0,0.03783709680578132,0.1662325453868902
Rosemead,CA,"rosemead,CA",06,62896,Rosemead city,51698.0,64224.0,610000.0,6844.0,6486.0,1149.0,1431.0,0.027679987620410847,0.147684629966343
Palm Desert,CA,"palm desert,CA",06,55184,Palm Desert city,51081.0,67514.0,381700.0,15714.0,10030.0,3645.0,1342.0,0.026271999373543978,0.26771206515142615
Cuyahoga Falls,OH,"cuyahoga falls,OH",39,19778,Cuyahoga Falls city,50906.0,62294.0,139600.0,14312.0,8695.0,3233.0,1254.0,0.024633638470907163,0.2343142262208777
Mishawaka,IN,"mishawaka,IN",18,49932,Mishawaka city,50823.0,48695.0,111800.0,11106.0,5619.0,2506.0,2022.0,0.039785136650729,0.15986856344568404
East Hartford,CT,"east hartford,CT",09,22700,East Hartford CDP,50971.0,58922.0,172000.0,11502.0,4202.0,2164.0,1770.0,0.034725628298444215,0.12489454788016716
Draper,UT,"draper,UT",49,20120,Draper city,49978.0,116977.0,569700.0,11304.0,9549.0,3503.0,422.0,0.00844371523470327,0.2611549081595902
Middletown,OH,"middletown,OH",39,49840,Middletown city,50114.0,47116.0,111800.0,10932.0,3641.0,1236.0,1626.0,0.032446023067406314,0.09731811469848745
Lakewood,OH,"lakewood,OH",39,41664,Lakewood city,50841.0,57588.0,185600.0,11532.0,12037.0,5277.0,1728.0,0.033988316516197555,0.3405519167600952
East Honolulu,HI,"east honolulu,HI",15,06290,East Honolulu CDP,50076.0,139041.0,970800.0,14499.0,12847.0,5394.0,1017.0,0.020309130122214233,0.36426631520089464
Summerville,SC,"summerville,SC",45,70270,Summerville town,50318.0,64507.0,229800.0,12932.0,6610.0,2960.0,1736.0,0.0345005763345125,0.19019038912516395
Murray,UT,"murray,UT",49,53230,Murray city,50183.0,72524.0,338700.0,13000.0,8547.0,3780.0,1277.0,0.025446864476017773,0.24564095410796485
Grapevine,TX,"grapevine,TX",48,30644,Grapevine city,50548.0,99667.0,370100.0,10786.0,12443.0,4789.0,1772.0,0.035055788557410775,0.34090369549734906
Milford,CT,"milford,CT",,,,,,,,,,,,
Columbus,IN,"columbus,IN",18,14734,Columbus city,50718.0,72380.0,185300.0,12775.0,7516.0,5936.0,1161.0,0.02289128120194014,0.26523127883591624
Downers Grove,IL,"downers grove,IL",,,,,,,,,,,,
Mooresville,NC,"mooresville,NC",37,44220,Mooresville town,48431.0,75141.0,260300.0,11151.0,9842.0,2964.0,923.0,0.019058041337160082,0.26441741859552764
Cypress,CA,"cypress,CA",06,17750,Cypress city,50279.0,109180.0,702000.0,10914.0,10665.0,4577.0,1186.0,0.023588376857137175,0.3031484317508304
Harrisburg,PA,"harrisburg,PA",42,32800,Harrisburg city,49969.0,44444.0,95300.0,7467.0,4480.0,1672.0,2147.0,0.042966639316376155,0.12311633212591806
St Louis Park,MN,"st louis park,MN",,,,,,,,,,,,
Spring Hill,TN,"spring hill,TN",47,70580,Spring Hill city,48403.0,92779.0,335800.0,12686.0,10880.0,3502.0,358.0,0.0073962357705100925,0.2971303431605479
Azusa,CA,"azusa,CA",06,03386,Azusa city,49457.0,74043.0,477300.0,7151.0,5280.0,2159.0,1656.0,0.03348363224619366,0.150413490506905
Chesterfield,MO,"chesterfield,MO",29,13600,Chesterfield city,49675.0,124551.0,384600.0,16305.0,12555.0,8362.0,750.0,0.01509813789632612,0.42107700050327124
Newark,OH,"newark,OH",39,54040,Newark city,49703.0,52570.0,139900.0,10943.0,5219.0,1725.0,1082.0,0.021769309699615717,0.1397098766674044
Sheboygan,WI,"sheboygan,WI",55,72975,Sheboygan city,49849.0,55041.0,130400.0,12521.0,5178.0,1741.0,942.0,0.018897069148829465,0.13879917350398202
Bedford,TX,"bedford,TX",48,07132,Bedford city,49576.0,76409.0,255400.0,10703.0,9944.0,3193.0,1208.0,0.024366629014039052,0.26498709052767466
Lincoln,CA,"lincoln,CA",06,41474,Lincoln city,49203.0,93232.0,498400.0,15136.0,7698.0,3474.0,801.0,0.01627949515273459,0.22705932565087494
East Brunswick,NJ,"east brunswick,NJ",,,,,,,,,,,,
Euclid,OH,"euclid,OH",39,25704,Euclid city,49382.0,42056.0,87400.0,10265.0,4847.0,1792.0,2146.0,0.04345713012838686,0.13444169940464137
Cerritos,CA,"cerritos,CA",06,12552,Cerritos city,49630.0,115600.0,764200.0,11884.0,12548.0,4761.0,1429.0,0.028793068708442473,0.34876083014305864
Redford,MI,"redford,MI",,,,,,,,,,,,
Biloxi,MS,"biloxi,MS",28,06220,Biloxi city,49061.0,51289.0,168600.0,8917.0,5461.0,2631.0,1913.0,0.03899227492305497,0.16493752675241027
Jeffersonville,IN,"jeffersonville,IN",18,38358,Jeffersonville city,49178.0,60110.0,157300.0,13810.0,5412.0,1970.0,833.0,0.016938468420838588,0.1501077717678637
Lawrence,IN,"lawrence,IN",18,42426,Lawrence city,49048.0,64392.0,164200.0,12162.0,7506.0,2366.0,1478.0,0.030133746534007504,0.20127222312836404
Dublin,OH,"dublin,OH",39,22694,Dublin city,48613.0,145828.0,415900.0,13381.0,12568.0,7244.0,551.0,0.011334416719807458,0.40754530681093537
Ceres,CA,"ceres,CA",06,12524,Ceres city,49132.0,64153.0,305000.0,8157.0,2403.0,525.0,2338.0,0.047586094602295854,0.05959456158918831
Coral Gables,FL,"coral gables,FL",12,14250,Coral Gables city,49269.0,113623.0,867700.0,12069.0,10816.0,6838.0,1038.0,0.021068014370090725,0.35831861819805555
Winter Haven,FL,"winter haven,FL",12,78275,Winter Haven city,48707.0,50842.0,182700.0,10701.0,4591.0,1695.0,779.0,0.015993594349888108,0.12905742501077874
Cedar Hill,TX,"cedar hill,TX",48,13492,Cedar Hill city,48968.0,77703.0,205300.0,11407.0,5792.0,2638.0,1783.0,0.03641153406306159,0.1721532429341611
Everett,MA,"everett,MA",25,21990,Everett city,48368.0,71510.0,477100.0,6280.0,5430.0,2025.0,1807.0,0.03735941118094608,0.15413083030102548
Barnstable,MA,"barnstable,MA",,,,,,,,,,,,
Portage,MI,"portage,MI",26,65560,Portage city,48767.0,68755.0,187000.0,13601.0,8896.0,4878.0,1728.0,0.03543379744499354,0.2824450960690631
Charleston,WV,"charleston,WV",54,14600,Charleston city,49055.0,54101.0,157000.0,13216.0,8118.0,3926.0,1487.0,0.0303129140760371,0.24552033431862194
West Orange,NJ,"west orange,NJ",,,,,,,,,,,,
Poway,CA,"poway,CA",06,58520,Poway city,49005.0,119847.0,766700.0,12427.0,10722.0,5339.0,1752.0,0.035751453933272115,0.3277420671360065
Titusville,FL,"titusville,FL",12,71900,Titusville city,48158.0,50383.0,171400.0,14129.0,5352.0,2324.0,1501.0,0.03116823788363304,0.15939200132895884
Hattiesburg,MS,"hattiesburg,MS",28,31020,Hattiesburg city,47074.0,38293.0,131300.0,6975.0,5371.0,2965.0,1955.0,0.041530356460041634,0.1770828907677274
Glenview,IL,"glenview,IL",,,,,,,,,,,,
Washington,NJ,"washington,NJ",,,,,,,,,,,,
Niagara Falls,NY,"niagara falls,NY",36,51055,Niagara Falls city,48763.0,43336.0,81700.0,12983.0,4090.0,2530.0,1874.0,0.038430777433709984,0.13575866948300966
Monroe,NJ,"monroe,NJ",,,,,,,,,,,,
Roswell,NM,"roswell,NM",35,64930,Roswell city,48347.0,46034.0,112500.0,11083.0,3360.0,1445.0,1178.0,0.02436552423107949,0.09938569094256107
Stillwater,OK,"stillwater,OK",40,70300,Stillwater city,48055.0,37991.0,186600.0,7405.0,5871.0,3352.0,1109.0,0.023077723441889502,0.19192591821870772
Wauwatosa,WI,"wauwatosa,WI",55,84675,Wauwatosa city,48072.0,90420.0,260700.0,13238.0,12254.0,5346.0,622.0,0.012938924945914462,0.36611749043102015
Minot,ND,"minot,ND",38,53380,Minot city,48005.0,68543.0,217500.0,11553.0,6687.0,1999.0,1127.0,0.02347672117487762,0.1809394854702635
Leesburg,VA,"leesburg,VA",51,44984,Leesburg town,48223.0,116350.0,490500.0,11058.0,10186.0,5461.0,807.0,0.01673475312610165,0.3244717251104245
Bothell,WA,"bothell,WA",53,07380,Bothell city,47355.0,116578.0,638000.0,11908.0,12164.0,5066.0,1215.0,0.025657269559708585,0.3638475345792419
La Mirada,CA,"la mirada,CA",06,40032,La Mirada city,47957.0,97672.0,629900.0,11363.0,8289.0,2936.0,1409.0,0.029380486685989533,0.23406384886460788
Binghamton,NY,"binghamton,NY",36,06607,Binghamton city,47828.0,39012.0,95200.0,8833.0,4581.0,3042.0,2574.0,0.053817847286108556,0.1593836246550138
Rancho Santa Margarita,CA,"rancho santa margarita,CA",06,59587,Rancho Santa Margarita city,48190.0,135350.0,719800.0,12139.0,11241.0,3835.0,849.0,0.017617763021373727,0.31284498858684373
Wilson,NC,"wilson,NC",37,74540,Wilson city,47914.0,46146.0,150000.0,9703.0,4582.0,2027.0,2171.0,0.04531034770630713,0.13793463288391702
Egg Harbor,NJ,"egg harbor,NJ",,,,,,,,,,,,
East Lansing,MI,"east lansing,MI",26,24120,East Lansing city,47427.0,41177.0,203400.0,5563.0,4634.0,3150.0,1767.0,0.03725725852362578,0.16412591983469332
Middletown,CT,"middletown,CT",09,47290,Middletown city,47164.0,67485.0,240700.0,10761.0,7541.0,3792.0,1469.0,0.031146637265711135,0.2402892036298872
Roseville,MI,"roseville,MI",26,69800,Roseville city,47692.0,51794.0,107300.0,13414.0,3383.0,1178.0,1891.0,0.03965025580810199,0.09563448796443848
Monroe,LA,"monroe,LA",22,51410,Monroe city,48105.0,33925.0,149000.0,8156.0,4948.0,2046.0,1890.0,0.03928905519176801,0.14539029206943146
Burleson,TX,"burleson,TX",48,11428,Burleson city,47230.0,84373.0,219200.0,11387.0,6188.0,1897.0,893.0,0.01890747406309549,0.1711835697649799
